Date,Qobs,Qmhm,Qmhm_mat,Melt_total
7/10/2013,46.4,35.08693277,33.8169702,0
7/11/2013,45.4,34.71578552,33.4610742,0
7/12/2013,45,34.33951275,33.1006854,0
7/13/2013,46.2,33.92898006,32.6845917,0
7/14/2013,47,33.58259977,32.2926528,0
7/15/2013,48.7,33.28928649,31.9793544,1.921
7/16/2013,49.9,33.09466846,31.9407042,8.728
7/17/2013,49.8,33.00793077,32.0366035,3.689
7/18/2013,48.5,32.92375821,31.8968887,0
7/19/2013,47.8,33.34561182,32.3272367,0
7/20/2013,46.4,34.0453726,33.0345408,0
7/21/2013,44.9,33.99879769,32.9216377,0
7/22/2013,43,33.57891462,32.472065,0
7/23/2013,44.7,33.159679,32.0381298,0
7/24/2013,44.7,32.83439078,31.7260599,0.676
7/25/2013,45.7,32.61813767,31.650814,3.69
7/26/2013,46.7,32.79170932,31.9254666,0
7/27/2013,45.4,32.95063004,31.9919788,0
7/28/2013,46.6,32.69732357,31.6408267,0.349
7/29/2013,46.6,32.55274574,31.3599479,1.743
7/30/2013,48,32.65086894,31.3191096,0
7/31/2013,47,32.82272786,31.3411186,0
8/1/2013,45,32.61080491,31.1440891,0
8/2/2013,46.2,32.34432079,30.8895926,0
8/3/2013,45,32.18589745,30.7553132,0
8/4/2013,44,32.30448491,30.8320367,0
8/5/2013,44.5,32.44062062,30.8676717,0
8/6/2013,43.9,32.49203381,30.7528037,0
8/7/2013,46.8,35.49229428,33.7482823,0
8/8/2013,42.9,39.6449964,37.6675232,0
8/9/2013,44.9,38.84451357,36.8570355,0
8/10/2013,44.7,37.86889891,35.9545649,0.826
8/11/2013,50.2,37.95055822,36.1470429,0
8/12/2013,64.5,40.52302519,38.7820499,0
8/13/2013,51.6,42.36330685,40.4691638,0
8/14/2013,50.8,41.14364053,39.394534,2.425
8/15/2013,52.9,40.69167938,39.1880608,3.927
8/16/2013,53.4,40.53132465,39.1430198,1.71
8/17/2013,53,40.18485148,38.9259588,3.377
8/18/2013,54.9,39.85205607,38.4748794,0.813
8/19/2013,54.1,39.05035881,37.5301708,0.444
8/20/2013,51.9,38.24832883,36.6553098,0.19
8/21/2013,51.5,37.55177915,35.804132,0
8/22/2013,52.8,36.83091454,34.9732528,0
8/23/2013,51.1,36.28596031,34.3414071,0
8/24/2013,50.2,36.03722596,34.056668,0
8/25/2013,49.1,35.7157468,33.7525696,0
8/26/2013,47.3,35.11585556,33.182012,0
8/27/2013,48.4,34.69258609,32.7575381,2.965
8/28/2013,51.1,35.03964332,32.9015696,8.167
8/29/2013,56.8,35.90609369,33.1298672,0
8/30/2013,58.1,36.43336826,32.893971,0
8/31/2013,55.6,36.71760064,32.5693854,0
9/1/2013,50.2,37.31382283,32.6619548,0
9/2/2013,51,38.53206735,33.6110986,0
9/3/2013,60.1,39.50371949,34.3286867,0.994
9/4/2013,57.9,39.76512591,34.1438051,0
9/5/2013,53.6,40.06942978,33.8664578,0
9/6/2013,55.5,41.95367876,35.021133,1.877
9/7/2013,97.9,47.98148311,39.2457936,1.238
9/8/2013,76.1,54.46907474,42.6179317,0.128
9/9/2013,75.9,59.67955935,43.5469215,0.22
9/10/2013,72.2,67.1298738,45.3632948,0
9/11/2013,68.5,72.84102966,47.2443559,0
9/12/2013,59.2,74.68748003,48.5646352,0
9/13/2013,58.9,70.16055247,47.2568522,0
9/14/2013,56.2,64.51556125,45.5012571,0
9/15/2013,53.9,61.04429136,44.1114822,0
9/16/2013,52.5,58.24774076,42.5847951,0
9/17/2013,49.9,55.55783878,41.007394,0
9/18/2013,50.6,53.28006728,39.7244135,0
9/19/2013,51.2,51.58799479,38.8955363,0
9/20/2013,50.8,50.7830946,38.8316262,0
9/21/2013,49.6,50.44150215,39.1349147,0
9/22/2013,49.2,49.56455076,38.8243502,0
9/23/2013,49.7,48.08167023,37.8937062,0
9/24/2013,50.4,46.6320624,37.0026717,1.326
9/25/2013,52.9,45.27427359,36.128461,0.293
9/26/2013,51.6,44.03896085,35.2411531,0
9/27/2013,53.1,42.92020491,34.4857331,0
9/28/2013,50.4,41.94924261,33.8300197,0
9/29/2013,49.7,41.00255545,33.1848096,0
9/30/2013,49.8,40.0971658,32.5769018,0
10/1/2013,51.8,39.30572883,32.0444365,0
10/2/2013,56.4,38.87016124,31.8455109,0
10/3/2013,60.2,38.46267764,31.6417373,0
10/4/2013,61.1,37.92774167,31.340527,4.102
10/5/2013,65.6,38.36665391,31.4463429,0.435
10/6/2013,70.5,39.36031927,31.6188331,0
10/7/2013,74.7,39.73607615,31.4732343,0
10/8/2013,76.3,40.09556202,31.3370662,0
10/9/2013,69.9,40.41218109,31.2629806,0
10/10/2013,72.9,40.66677108,31.1553649,0
10/11/2013,77.3,41.05677914,31.0740686,0
10/12/2013,83.6,41.52241649,31.0410676,0
10/13/2013,87,41.90652004,30.9958649,0
10/14/2013,85.5,42.81028644,31.147895,0
10/15/2013,90.1,44.55143842,31.6908336,0
10/16/2013,97.7,46.73082189,32.4079458,0
10/17/2013,103,49.49658846,33.3836676,0
10/18/2013,101,53.07860632,34.8529648,0
10/19/2013,91.3,55.93029686,36.3634217,0
10/20/2013,87.3,58.3147959,37.9293187,0
10/21/2013,79.5,58.63636374,38.4325026,0.205
10/22/2013,80.1,56.74257996,37.8177806,0
10/23/2013,76.6,55.72615083,37.6631373,0
10/24/2013,76.6,54.93012432,37.7666303,0
10/25/2013,74,55.18362258,38.8681464,0
10/26/2013,75.3,55.60591321,40.0088677,0
10/27/2013,84.1,56.02482803,41.3321058,0
10/28/2013,85.4,57.61998345,43.5146758,0
10/29/2013,91.1,59.66489694,46.0066111,0
10/30/2013,93.7,62.56680094,49.276084,0
10/31/2013,87.3,66.91345285,53.6799603,0.509
11/1/2013,84.1,71.46193623,57.6879133,0
11/2/2013,85.7,72.97818594,59.083537,0.525
11/3/2013,95.8,75.12874718,61.6211052,0.207
11/4/2013,107,82.34382369,69.0850068,0.189
11/5/2013,112,90.83661823,77.6193669,0.583
11/6/2013,119,99.66040558,86.1814172,0.018
11/7/2013,106,105.7565986,90.9661088,0
11/8/2013,103,103.2122158,88.2401708,0
11/9/2013,103,100.9636207,85.6831795,0.005
11/10/2013,97.5,97.82438863,82.0462944,0
11/11/2013,85.8,96.43855988,79.7576933,0.246
11/12/2013,92.5,97.87878346,81.4339511,0
11/13/2013,106,107.5715576,91.8142426,0.684
11/14/2013,118,118.9265463,102.9928132,0
11/15/2013,109,125.2832896,109.1220232,0.36
11/16/2013,116,130.4914135,114.4360034,0.832
11/17/2013,126,135.7893217,119.6449233,0.128
11/18/2013,117,137.4422212,120.8127855,0
11/19/2013,118,134.332965,117.2648191,0
11/20/2013,120,132.1340981,115.1630756,0
11/21/2013,127,137.3897744,121.124554,0.534
11/22/2013,142,145.8050582,127.8284494,0.492
11/23/2013,145,147.3556287,126.3269651,0.23
11/24/2013,135,146.8838426,126.1549973,0
11/25/2013,129,145.5966724,124.5751249,0
11/26/2013,119,140.9871154,120.0096868,0
11/27/2013,105,132.5285033,112.0362318,0
11/28/2013,107,121.8184158,102.3552999,0
11/29/2013,108,116.9007962,97.948018,0
11/30/2013,116,116.09049,97.5120631,0.012
12/1/2013,118,117.774802,99.2130739,0
12/2/2013,117,120.0740525,101.8806148,0.136
12/3/2013,115,124.8976936,107.1984258,1.328
12/4/2013,121,130.7025588,113.3109195,0.446
12/5/2013,122,134.267017,117.3908843,0.408
12/6/2013,106,132.5334453,115.0906571,0.226
12/7/2013,113,124.9998582,103.8452341,1.074
12/8/2013,127,120.7724005,99.9612397,0
12/9/2013,107,117.814423,97.3440344,0.428
12/10/2013,111,110.5794957,91.1144498,1.368
12/11/2013,122,108.285433,90.5140244,1.241
12/12/2013,127,108.2080313,91.0658029,0.775
12/13/2013,130,107.8891894,90.9701241,0.877
12/14/2013,136,107.2214569,90.5585393,0.905
12/15/2013,133,107.1012325,90.8368138,1.37
12/16/2013,145,110.1108743,94.3310931,1.683
12/17/2013,148,114.5601166,98.9138008,1.208
12/18/2013,144,117.5715048,102.1963935,1.315
12/19/2013,143,120.063191,104.8460925,1.22
12/20/2013,146,120.4388635,105.5884788,1.612
12/21/2013,150,123.4555781,108.9444185,1.997
12/22/2013,157,129.6858992,115.6084003,2.171
12/23/2013,168,140.3913847,126.7703404,2.452
12/24/2013,165,152.898184,139.6700269,2.258
12/25/2013,168,161.1284741,147.9890896,1.464
12/26/2013,160,164.118537,151.0283343,2.038
12/27/2013,156,161.5242502,147.9641535,2.396
12/28/2013,154,162.2763929,149.4608965,2.449
12/29/2013,154,164.2888998,151.8564956,1.982
12/30/2013,151,163.842407,151.7329183,1.679
12/31/2013,143,161.0040234,149.1888384,1.594
1/1/2014,142,157.3258982,145.851503,1.19
1/2/2014,141,154.9229486,143.8556156,0.135
1/3/2014,117,151.5906071,140.6898973,1.696
1/4/2014,128,156.0059691,146.0617135,3.351
1/5/2014,149,174.931146,165.3641308,2.975
1/6/2014,155,192.0398893,182.5664375,2.466
1/7/2014,153,202.0948895,192.656891,2.237
1/8/2014,149,206.5339854,197.2522845,2.564
1/9/2014,152,206.1065857,196.8262555,1.092
1/10/2014,142,201.2197278,192.1559228,1.496
1/11/2014,141,202.785284,194.3200693,2.498
1/12/2014,151,216.9428443,208.8654249,2.84
1/13/2014,162,232.6735918,224.4359481,2.737
1/14/2014,172,238.6605764,230.2379513,2.679
1/15/2014,130,246.5585685,238.360962,3.062
1/16/2014,136,254.6122758,246.6006606,2.544
1/17/2014,130,265.1267079,257.8413691,1.744
1/18/2014,116,270.0646255,262.6409058,1.62
1/19/2014,105,260.663063,252.7215098,2.058
1/20/2014,115,238.3930265,230.4833493,1.716
1/21/2014,104,214.3781698,206.5667628,1.318
1/22/2014,105,193.5715183,186.0929038,1.611
1/23/2014,97.7,177.0792484,170.100414,0.403
1/24/2014,91.1,159.2103366,152.0160572,0.705
1/25/2014,97.2,141.4096474,134.1970399,0.809
1/26/2014,98,130.2723946,123.4807803,0.685
1/27/2014,95.7,123.3873168,116.8336156,0.269
1/28/2014,89.1,116.5648861,110.0467373,0.818
1/29/2014,91.8,109.5658431,103.2289086,1.809
1/30/2014,103,107.2437828,101.2830778,2.033
1/31/2014,108,105.7823883,99.9822713,2.247
2/1/2014,106,102.6983953,97.1016566,0.742
2/2/2014,95.6,99.17472987,93.5949821,0.197
2/3/2014,85.3,93.82133553,88.3688661,0.633
2/4/2014,91.3,89.32558898,84.0766521,0.768
2/5/2014,88.7,85.35002205,80.2538913,0.383
2/6/2014,88.2,82.04866875,77.1750602,1.304
2/7/2014,93.4,81.03781731,75.2371835,1.829
2/8/2014,98.3,81.54266603,68.8296095,1.215
2/9/2014,96.6,82.82417654,62.5683045,1.426
2/10/2014,96.2,84.88944765,57.5884058,1.586
2/11/2014,97.2,86.00350783,54.7864581,1.478
2/12/2014,96.7,86.21168403,52.7458645,2.048
2/13/2014,97.6,87.78007351,51.1196926,1.274
2/14/2014,95,88.59215364,50.0884701,0.335
2/15/2014,89.1,88.53857853,50.4291611,0
2/16/2014,76,88.19988689,52.5405135,0
2/17/2014,71.4,84.46213436,53.9312066,0.12
2/18/2014,79.7,77.13817229,53.0208051,0.18
2/19/2014,83.7,72.85519288,52.6616894,0.249
2/20/2014,87.8,69.81681339,51.4514851,0.565
2/21/2014,89.3,67.8328963,49.8357187,0.115
2/22/2014,85.8,66.46447547,48.4372177,1.142
2/23/2014,88.3,66.18460063,47.1149126,0.948
2/24/2014,91.8,66.78601377,46.8178592,0
2/25/2014,87.4,67.30924586,48.4539713,0
2/26/2014,78.9,66.09981362,49.6782246,0.167
2/27/2014,83.6,63.58403907,48.6642152,0.984
2/28/2014,83.7,64.14342094,47.3671409,0.412
3/1/2014,83.2,64.32232316,47.3449771,0
3/2/2014,77.6,63.79799476,48.3660746,0
3/3/2014,78,62.28082635,48.4581888,0
3/4/2014,76.9,60.68283408,48.0082036,0.089
3/5/2014,76,59.1215283,46.7699195,0.597
3/6/2014,76,58.43873304,45.5984052,0.698
3/7/2014,75.2,59.30077438,44.5934515,1.689
3/8/2014,77.3,61.47354083,43.6448892,1.391
3/9/2014,79.6,62.25877199,43.094308,0
3/10/2014,73.9,60.29496296,42.68563,0
3/11/2014,69.3,57.63728578,41.9131938,0.635
3/12/2014,72.4,56.44125229,41.223009,0.598
3/13/2014,73.7,57.01739779,40.8947998,0.044
3/14/2014,72.5,56.97932819,40.9982061,0
3/15/2014,69.5,54.38675008,40.8388414,0
3/16/2014,67.3,52.68524055,40.3016823,0.142
3/17/2014,69.5,51.81678097,39.7401603,0.938
3/18/2014,72.1,51.90409103,39.5355768,0
3/19/2014,66.9,51.9223341,39.4187254,0
3/20/2014,67.7,51.07180131,38.9314729,0.425
3/21/2014,70,50.69171768,38.4848594,0.812
3/22/2014,70.3,51.09705864,38.0951199,2.483
3/23/2014,72.7,54.11076849,37.7472552,1.734
3/24/2014,70.2,57.10555649,37.4134295,0.789
3/25/2014,69.1,57.48444749,37.1064218,0.921
3/26/2014,68.8,56.9897326,36.8278733,0.367
3/27/2014,67.3,56.15629034,36.5542347,0.02
3/28/2014,66.2,54.84107732,36.2911557,0.57
3/29/2014,65.6,53.00778479,36.0632263,0
3/30/2014,63.4,50.4476177,36.0427425,0
3/31/2014,58.6,48.5371948,36.0981134,0.006
4/1/2014,57.8,46.99841042,35.9411104,0
4/2/2014,,46.01671303,36.030684,0
4/3/2014,,45.58518706,36.2776838,0.338
4/4/2014,64,44.95890694,36.2661617,0.361
4/5/2014,67.1,44.69382262,36.2844026,0.363
4/6/2014,66.7,44.83203906,36.4540194,0
4/7/2014,68,44.939848,36.65213,0
4/8/2014,60.9,44.191328,36.689956,0.458
4/9/2014,61.6,43.15524056,36.3462667,0
4/10/2014,60.1,42.38784638,36.2099917,0
4/11/2014,60.7,41.71396104,36.0644358,0
4/12/2014,58.3,40.90829276,35.7089918,0
4/13/2014,59.4,40.21741189,35.4065957,0.545
4/14/2014,60.6,39.69035663,35.1794245,1.118
4/15/2014,60.3,39.72468096,35.2639844,1.487
4/16/2014,59.9,40.08829153,35.5230597,0
4/17/2014,59.8,39.83447252,35.4298654,0
4/18/2014,57.8,39.14989558,35.0488398,0
4/19/2014,57.3,38.53613195,34.7060249,0.392
4/20/2014,56.8,38.28286062,34.6386997,0.635
4/21/2014,56.8,38.55732552,34.9141479,0.685
4/22/2014,57.2,39.02057316,35.3024094,1.603
4/23/2014,57.5,39.86372283,35.7864202,1.587
4/24/2014,59.4,40.73173003,36.0792104,1.583
4/25/2014,58.2,41.11351118,35.7220468,0.707
4/26/2014,58.2,40.89589504,35.1709043,0
4/27/2014,55.1,40.51095823,34.6764797,0
4/28/2014,56.7,39.74512984,34.2342948,0
4/29/2014,52.9,38.86916781,33.8349326,0
4/30/2014,53.8,38.09964713,33.4828579,0
5/1/2014,54.8,37.91403207,33.7138716,0
5/2/2014,59.5,38.88341148,34.9831543,0
5/3/2014,58,40.8200266,37.074902,0
5/4/2014,60.9,42.68055626,38.7784618,0
5/5/2014,61.5,42.21713137,38.3840353,0
5/6/2014,56.7,41.72164131,38.075147,2.509
5/7/2014,56.5,41.36234071,37.9403902,4.031
5/8/2014,58.3,41.29121918,38.1744067,8.042
5/9/2014,59.5,41.51951155,38.6514565,3.704
5/10/2014,57.8,41.39395723,38.5791516,0
5/11/2014,57.8,40.74768935,37.9206447,0
5/12/2014,55.1,39.88566049,37.0754353,0
5/13/2014,54.5,39.1954191,36.4223106,0
5/14/2014,54,38.94313807,36.1944929,0
5/15/2014,52.3,38.78495116,36.0302211,0
5/16/2014,52.1,38.32842568,35.5768991,0
5/17/2014,50.5,37.83079254,35.1080457,0
5/18/2014,45.5,37.39464536,34.7037125,0
5/19/2014,42.7,36.94471584,34.2794041,0
5/20/2014,42.8,36.6488726,34.0247404,0
5/21/2014,42.7,36.59438043,33.9624145,0
5/22/2014,42.1,36.12266878,33.5166651,0
5/23/2014,40.4,35.62614958,33.0554114,0
5/24/2014,40.2,35.17538735,32.6410744,0
5/25/2014,41.2,34.76821791,32.2709861,0
5/26/2014,40.8,34.40382083,31.9424941,0
5/27/2014,40.1,34.06693588,31.6652862,1.707
5/28/2014,43.5,33.74870095,31.4092041,0
5/29/2014,45.4,33.49663148,31.1874399,0
5/30/2014,42.3,33.28423943,31.0007013,0
5/31/2014,42.1,33.02535291,30.7728465,0
6/1/2014,42.3,32.77253233,30.5542952,0
6/2/2014,49,32.53791695,30.3539949,0
6/3/2014,45.9,32.35233412,30.20105,0
6/4/2014,47.7,32.39539409,30.2724221,0
6/5/2014,46.2,32.54106539,30.4194277,0
6/6/2014,45.3,32.34122065,30.2490067,0
6/7/2014,44.1,32.21316029,30.1610311,0
6/8/2014,45,32.3149264,30.2915561,0
6/9/2014,42.1,32.38805532,30.3699908,0
6/10/2014,48.2,32.2982505,30.3083126,0
6/11/2014,48.8,32.39446093,30.4283904,0
6/12/2014,51.7,32.99146441,31.0565828,0
6/13/2014,46,33.46442529,31.4868902,0
6/14/2014,47.3,33.16671028,31.2329844,0
6/15/2014,49.1,33.03482088,31.1347751,0
6/16/2014,51.8,33.05840769,31.1826619,0
6/17/2014,54.9,33.20229087,31.3506206,2.337
6/18/2014,55.9,33.35261161,31.5808424,4.115
6/19/2014,58.2,33.3933323,31.7529586,5.069
6/20/2014,55.5,33.27309926,31.7556262,1.858
6/21/2014,53.4,33.21718039,31.7441283,0.969
6/22/2014,51.2,33.15629389,31.687732,0
6/23/2014,49.2,33.10279976,31.6333869,0
6/24/2014,49.7,33.15036671,31.6710979,0
6/25/2014,49.6,33.05061737,31.555077,0
6/26/2014,49.2,32.87718601,31.3791977,0
6/27/2014,47.5,32.61890962,31.1176657,0
6/28/2014,46.6,32.27209021,30.7853112,0
6/29/2014,47.4,31.95174705,30.4939777,1.041
6/30/2014,48.2,31.65121653,30.233184,0.725
7/1/2014,45.5,31.36994769,29.9728522,0
7/2/2014,45.6,31.57203592,30.2030837,0
7/3/2014,44.4,31.95200493,30.5391658,0
7/4/2014,45.2,32.06280018,30.6721066,0
7/5/2014,44.2,32.737325,31.3372058,0
7/6/2014,42.3,32.99752239,31.5561021,0
7/7/2014,44.1,32.58187204,31.1619056,0
7/8/2014,43.4,32.33001806,30.9328871,0
7/9/2014,44.9,32.18719692,30.7982021,0
7/10/2014,45.5,31.97900516,30.6348121,2.574
7/11/2014,45.9,31.76223904,30.4783303,1.057
7/12/2014,44.2,31.5197132,30.2614097,0.29
7/13/2014,43.8,31.35200156,30.1147944,0.98
7/14/2014,45,32.47020052,31.2997792,0.053
7/15/2014,46.6,34.61165306,33.3444245,0
7/16/2014,47.1,36.28199817,35.0140108,0
7/17/2014,48,37.22130169,35.8819795,0
7/18/2014,46.8,37.02830479,35.7073938,1.757
7/19/2014,47,36.93969556,35.7077255,5.182
7/20/2014,47.3,36.94091821,35.8644928,5.105
7/21/2014,46.7,37.02356432,35.9894408,0
7/22/2014,44.2,37.54079747,36.4830117,0
7/23/2014,43.5,37.79864669,36.6345329,0
7/24/2014,41.2,36.86847579,35.6893728,0
7/25/2014,41.6,36.02295336,34.8378401,0
7/26/2014,41.1,35.39915751,34.2100667,0
7/27/2014,41.3,35.27719801,34.0868736,0
7/28/2014,42.9,36.91754852,35.7621121,0
7/29/2014,45.3,39.71537577,38.381152,0
7/30/2014,44.2,40.80121456,39.2806875,0
7/31/2014,47.5,43.52809007,42.0515813,0
8/1/2014,52.8,48.64949346,46.8328341,0
8/2/2014,49.3,50.58920539,48.3491625,0
8/3/2014,44.5,52.9022784,50.3911474,0
8/4/2014,42.3,54.43360994,51.5851576,0.047
8/5/2014,41,52.02873464,49.1328483,0.354
8/6/2014,40.8,52.08921015,49.1821913,0
8/7/2014,38,52.19011477,49.215496,0
8/8/2014,39.7,49.98220238,47.1745578,3.996
8/9/2014,39.8,48.30162306,45.7003346,3.462
8/10/2014,41.2,46.54235062,44.0550762,0.101
8/11/2014,39.4,44.76666278,42.2794069,0
8/12/2014,39,43.25067511,40.7881951,0
8/13/2014,38.5,41.92959106,39.4872867,0
8/14/2014,41.6,40.77936465,38.3801179,1.812
8/15/2014,42.3,39.76188508,37.4409595,1.641
8/16/2014,42.7,38.88213724,36.6324674,1.07
8/17/2014,45.5,38.37153365,36.1991021,4.77
8/18/2014,49.6,38.33785583,36.1639989,2.227
8/19/2014,51.7,38.58909506,36.1842128,0.137
8/20/2014,54.5,38.98149662,36.2912443,0
8/21/2014,54.5,39.59111695,36.6049222,0
8/22/2014,53,39.77528549,36.6106777,0
8/23/2014,48.3,40.99193096,37.9179821,0
8/24/2014,47.7,43.86899109,40.8352888,0
8/25/2014,43.6,45.05804682,42.0067263,0
8/26/2014,49.8,44.70055528,41.768848,1.527
8/27/2014,51.6,44.1701343,41.3099009,0.138
8/28/2014,51.2,43.01023573,40.2001775,0
8/29/2014,45.9,41.75357894,39.0035925,0
8/30/2014,49.5,42.7826825,40.1367542,0
8/31/2014,46.2,44.48046621,41.5618967,0
9/1/2014,45.7,48.21762631,45.3717013,0
9/2/2014,47,54.15333425,50.8410813,0
9/3/2014,48.9,59.51153419,56.4280906,0
9/4/2014,47.9,65.67987112,61.9822779,0
9/5/2014,49,67.89990147,64.4545153,0
9/6/2014,44.3,70.42826267,66.6478468,0
9/7/2014,46.2,68.43613811,64.7163787,0
9/8/2014,47.4,65.27820745,61.2402827,0
9/9/2014,46.3,63.65527721,59.638342,0
9/10/2014,44,62.99403859,58.6403701,0
9/11/2014,43.6,59.08895762,55.0010582,0
9/12/2014,44.9,56.26282765,52.2651443,0
9/13/2014,46.7,55.28567996,51.3208332,0
9/14/2014,46.9,54.84748732,50.7088067,0
9/15/2014,49.2,53.15982497,49.0011423,2.697
9/16/2014,54.5,51.66526174,47.4617282,0.869
9/17/2014,46.6,50.11171758,45.9134961,0.745
9/18/2014,45.6,48.70860882,44.4936557,0.41
9/19/2014,48,47.46631884,43.2043032,0
9/20/2014,45.4,46.26330628,42.162787,4.171
9/21/2014,46.1,45.79200916,41.7182492,3.482
9/22/2014,52.4,47.06381433,42.7848108,0
9/23/2014,49.3,47.93542028,43.4112696,0
9/24/2014,47,46.91512633,42.5419731,0
9/25/2014,44.4,47.23412872,42.8767383,0
9/26/2014,44,47.51014798,42.9812831,0
9/27/2014,44.3,46.88288529,42.3154261,0
9/28/2014,44.3,48.00734803,42.9719889,0
9/29/2014,46.7,50.14630265,44.5117434,0
9/30/2014,46.4,50.99250517,44.8848125,0.154
10/1/2014,51.7,49.67938722,43.5091601,2.807
10/2/2014,65.8,48.90518313,42.6621435,5.604
10/3/2014,73.5,49.20088311,42.4254139,1.239
10/4/2014,73.4,52.74146973,44.7483532,0
10/5/2014,65.5,55.83002694,46.6562166,0.605
10/6/2014,70.6,55.69989981,45.5929659,0.153
10/7/2014,83.5,57.25955242,45.432616,0
10/8/2014,88.7,58.62334484,45.735929,0
10/9/2014,84.9,60.09208262,46.3113964,0
10/10/2014,76.8,61.06717433,46.3102323,0
10/11/2014,77.9,60.04417447,45.299626,0
10/12/2014,77.5,58.60591998,44.1123964,0
10/13/2014,77.4,59.49454804,44.3610286,0
10/14/2014,80.1,62.31110305,45.6636291,0.022
10/15/2014,73.6,66.09826114,47.5964608,0
10/16/2014,71.5,70.27188006,49.6255361,0
10/17/2014,67.9,73.38178657,50.9932903,0
10/18/2014,64.4,77.60181289,53.2159115,0
10/19/2014,62.2,80.22282604,54.5051394,0.015
10/20/2014,72.7,84.5727829,56.0168571,0.449
10/21/2014,88.7,95.25712416,60.7304644,0.711
10/22/2014,113,109.6745085,67.4790244,0.882
10/23/2014,126,124.6750284,75.4408373,0.754
10/24/2014,138,139.1810575,85.0007266,1.049
10/25/2014,149,155.7078649,97.2220406,1.513
10/26/2014,154,165.2325714,109.7078765,0.257
10/27/2014,153,176.0089909,126.6388333,0
10/28/2014,116,188.1893292,142.355424,0
10/29/2014,109,187.2554625,146.0841913,0
10/30/2014,95.3,179.5646986,141.3199432,0
10/31/2014,86.7,163.5253918,128.5717445,0
11/1/2014,89.9,148.5845222,115.4868608,0
11/2/2014,79.9,136.5781891,105.2382001,0
11/3/2014,85.4,126.3102151,95.9623273,0
11/4/2014,87.8,116.7044134,87.5551004,0
11/5/2014,99.2,112.4111624,84.1093423,0
11/6/2014,88.1,109.7519,82.3998545,0
11/7/2014,96.1,110.6055646,84.1311615,0.103
11/8/2014,108,117.543804,92.4034253,0.545
11/9/2014,122,128.543075,104.1039154,0.453
11/10/2014,122,137.2549459,113.0173039,0
11/11/2014,116,141.2164068,116.858042,0
11/12/2014,112,141.2214632,116.8322272,0
11/13/2014,110,141.8004972,117.8700902,0.22
11/14/2014,123,148.5020007,125.484093,0.873
11/15/2014,143,159.7888568,137.0731262,0.809
11/16/2014,169,171.826223,149.1450595,0.718
11/17/2014,169,184.878768,162.0820451,0.485
11/18/2014,169,192.7551096,169.2922308,0
11/19/2014,150,195.5873991,168.6307284,0
11/20/2014,131,187.9785713,160.1046224,0
11/21/2014,106,168.3273249,140.8171134,0
11/22/2014,108,152.6660569,126.0703551,0.046
11/23/2014,111,147.5475102,122.3473127,0
11/24/2014,103,146.0833386,121.5082046,0
11/25/2014,100,144.7829912,120.4183483,0
11/26/2014,96.8,140.9002572,116.4981798,0.133
11/27/2014,97.6,137.8180981,114.1337818,0.323
11/28/2014,93.8,138.030395,114.6699522,0.129
11/29/2014,93.1,146.3745926,123.7295928,0.406
11/30/2014,84.6,151.5557163,127.1585198,0
12/1/2014,79.3,134.932005,110.3318167,1.99
12/2/2014,77.8,127.4990966,103.9036754,0.055
12/3/2014,82.9,129.8945008,106.9137984,1.314
12/4/2014,101,137.0589221,114.7680153,1.697
12/5/2014,114,144.3774306,122.2867289,0.84
12/6/2014,122,147.2669845,125.2536946,0
12/7/2014,112,148.0066469,126.4037726,1.057
12/8/2014,127,147.1931163,125.3153527,1.167
12/9/2014,141,140.6467702,115.5952134,0.426
12/10/2014,135,132.2332886,107.1128541,0
12/11/2014,108,123.4777838,99.0702982,0
12/12/2014,96.8,114.6106621,90.7826359,0
12/13/2014,87.2,107.5496738,84.5723284,0.555
12/14/2014,93.7,103.7323412,82.1885692,0.381
12/15/2014,92.1,101.4009242,80.487941,0
12/16/2014,89.7,99.00315628,78.5092526,0
12/17/2014,89.5,96.86235457,76.7504882,0.393
12/18/2014,89.5,95.21043172,75.7027924,0.936
12/19/2014,97.8,94.66514392,75.8338897,0.404
12/20/2014,96.6,95.54569033,77.2821871,0.04
12/21/2014,77.5,94.18151279,76.027273,0
12/22/2014,70.4,87.42003142,69.7898451,1.726
12/23/2014,69.5,85.342863,68.3758999,0.987
12/24/2014,75,86.04812479,69.5205779,0.998
12/25/2014,82,87.02061039,70.8644836,1.037
12/26/2014,86.6,87.97845792,72.274239,1.447
12/27/2014,93.9,89.16848451,74.0539433,1.254
12/28/2014,95.6,90.45719194,75.8831262,1.916
12/29/2014,104,92.3634661,78.2369967,1.326
12/30/2014,106,94.58544828,80.647468,1.141
12/31/2014,87.8,97.69927411,84.2236451,0.014
1/1/2015,74.5,101.9565238,88.5742305,0.337
1/2/2015,71.8,102.4955337,89.4395111,0.748
1/3/2015,73.5,104.000069,91.3602287,1.777
1/4/2015,87.9,107.9305542,95.7428077,2.357
1/5/2015,99,113.6490423,101.773482,2.11
1/6/2015,104,118.8662399,107.2191435,1.689
1/7/2015,86.4,123.236947,111.7675546,1.068
1/8/2015,80.4,125.7310894,114.2893211,1.19
1/9/2015,80.2,127.7415985,116.7542842,2.186
1/10/2015,91.8,134.0764968,123.446856,1.821
1/11/2015,93.7,140.6154681,130.1512767,2.288
1/12/2015,96.2,146.8900381,136.7491747,1.408
1/13/2015,91.1,146.1875976,135.5908897,1.415
